"","country","agegrp","st","year","N_cases","pct","total_cases"
"115","Austria",5,"STRPNE_11C",2015,0,0,730.392035972255
"116","Austria",5,"STRPNE_11C",2016,0,0,738.024153146347
"117","Austria",5,"STRPNE_11C",2017,0,0,954.475952714705
"118","Austria",5,"STRPNE_11C",2018,0,0,1109.76714174535
"119","Austria",5,"STRPNE_11C",2021,0,0,618.739523465008
"120","Austria",5,"STRPNE_11C",2023,0,0,1488.55207670862
"121","Austria",5,"STRPNE_11D",2010,0,0,471.801901136396
"122","Austria",5,"STRPNE_11D",2015,0,0,730.392035972255
"123","Austria",5,"STRPNE_11D",2017,0,0,954.475952714705
"124","Austria",5,"STRPNE_11D",2018,0,0,1109.76714174535
"125","Austria",5,"STRPNE_11D",2019,0,0,1151.22441269853
"126","Austria",5,"STRPNE_11D",2020,0,0,635.762471249204
"127","Austria",5,"STRPNE_11D",2021,0,0,618.739523465008
"128","Austria",5,"STRPNE_11D",2022,0,0,921.717160506566
"129","Austria",5,"STRPNE_11D",2023,0,0,1488.55207670862
"130","Austria",5,"STRPNE_11D",2024,3.31433700721254,0.20161290046371,1643.911178099
"131","Austria",5,"STRPNE_11E",2019,0,0,1151.22441269853
"132","Austria",5,"STRPNE_11E",2022,0,0,921.717160506566
"133","Austria",5,"STRPNE_11E",2024,0,0,1643.911178099
"134","Austria",5,"STRPNE_11F",2010,0,0,471.801901136396
"135","Austria",5,"STRPNE_11F",2012,0,0,327.192901588246
"136","Austria",5,"STRPNE_11F",2018,0,0,1109.76714174535
"137","Austria",5,"STRPNE_11F",2024,0,0,1643.911178099
"138","Austria",5,"STRPNE_12",2010,0,0,471.801901136396
"139","Austria",5,"STRPNE_12",2012,0,0,327.192901588246
"140","Austria",5,"STRPNE_12",2013,0,0,564.355433237031
"141","Austria",5,"STRPNE_12",2014,0,0,518.264770736256
"142","Austria",5,"STRPNE_12",2015,0,0,730.392035972255
"143","Austria",5,"STRPNE_12",2016,0,0,738.024153146347
"144","Austria",5,"STRPNE_12",2017,0,0,954.475952714705
"145","Austria",5,"STRPNE_12",2018,0,0,1109.76714174535
"146","Austria",5,"STRPNE_12",2019,0,0,1151.22441269853
"147","Austria",5,"STRPNE_12",2022,0,0,921.717160506566
"148","Austria",5,"STRPNE_12",2024,0,0,1643.911178099
"149","Austria",5,"STRPNE_12A",2010,0,0,471.801901136396
"150","Austria",5,"STRPNE_12A",2012,0,0,327.192901588246
"151","Austria",5,"STRPNE_12A",2013,0,0,564.355433237031
"152","Austria",5,"STRPNE_12A",2015,0,0,730.392035972255
"153","Austria",5,"STRPNE_12A",2017,0,0,954.475952714705
"154","Austria",5,"STRPNE_12A",2018,0,0,1109.76714174535
"155","Austria",5,"STRPNE_12A",2022,0,0,921.717160506566
"156","Austria",5,"STRPNE_12A",2023,0,0,1488.55207670862
"157","Austria",5,"STRPNE_12A",2024,0,0,1643.911178099
"158","Austria",5,"STRPNE_12B",2010,0,0,471.801901136396
"159","Austria",5,"STRPNE_12B",2012,0,0,327.192901588246
"160","Austria",5,"STRPNE_12B",2013,0,0,564.355433237031
"161","Austria",5,"STRPNE_12B",2014,0,0,518.264770736256
"162","Austria",5,"STRPNE_12B",2015,0,0,730.392035972255
"163","Austria",5,"STRPNE_12B",2016,0,0,738.024153146347
"164","Austria",5,"STRPNE_12B",2017,0,0,954.475952714705
"165","Austria",5,"STRPNE_12B",2018,0,0,1109.76714174535
"166","Austria",5,"STRPNE_12B",2019,0,0,1151.22441269853
"167","Austria",5,"STRPNE_12B",2020,0,0,635.762471249204
"168","Austria",5,"STRPNE_12B",2021,0,0,618.739523465008
"169","Austria",5,"STRPNE_12B",2022,0,0,921.717160506566
"170","Austria",5,"STRPNE_12B",2023,0,0,1488.55207670862
"171","Austria",5,"STRPNE_12B",2024,0,0,1643.911178099
"172","Austria",5,"STRPNE_12F",2010,3.44380946979548,0.729927001459854,471.801901136396
"173","Austria",5,"STRPNE_12F",2012,0,0,327.192901588246
"174","Austria",5,"STRPNE_12F",2013,0,0,564.355433237031
"175","Austria",5,"STRPNE_12F",2014,14.1990347948133,2.73972602356164,518.264770736256
"176","Austria",5,"STRPNE_12F",2015,10.4341718996807,1.42857142271429,730.392035972255
"177","Austria",5,"STRPNE_12F",2016,6.86534091453292,0.930232552046512,738.024153146347
"178","Austria",5,"STRPNE_12F",2017,0,0,954.475952714705
"179","Austria",5,"STRPNE_12F",2018,6.85041445864341,0.617283950925926,1109.76714174535
"180","Austria",5,"STRPNE_12F",2019,3.39594221593492,0.294985250353982,1151.22441269853
"181","Austria",5,"STRPNE_12F",2020,3.51249979724957,0.552486180939227,635.762471249204
"182","Austria",5,"STRPNE_12F",2021,0,0,618.739523465008
"183","Austria",5,"STRPNE_12F",2022,0,0,921.717160506566
"184","Austria",5,"STRPNE_12F",2023,6.82822045820175,0.458715591146789,1488.55207670862
"185","Austria",5,"STRPNE_12F",2024,6.62867401442509,0.403225800927419,1643.911178099
"186","Austria",5,"STRPNE_13",2010,0,0,471.801901136396
"187","Austria",5,"STRPNE_13",2012,0,0,327.192901588246
"188","Austria",5,"STRPNE_13",2013,0,0,564.355433237031
"189","Austria",5,"STRPNE_13",2014,0,0,518.264770736256
"190","Austria",5,"STRPNE_13",2015,3.47805727554716,0.476190470904762,730.392035972255
"191","Austria",5,"STRPNE_13",2016,0,0,738.024153146347
"192","Austria",5,"STRPNE_13",2017,0,0,954.475952714705
"193","Austria",5,"STRPNE_13",2018,0,0,1109.76714174535
"194","Austria",5,"STRPNE_13",2019,0,0,1151.22441269853
"195","Austria",5,"STRPNE_13",2020,0,0,635.762471249204
"196","Austria",5,"STRPNE_13",2021,0,0,618.739523465008
"197","Austria",5,"STRPNE_13",2022,0,0,921.717160506566
"198","Austria",5,"STRPNE_13",2023,0,0,1488.55207670862
"199","Austria",5,"STRPNE_13",2024,6.62867401442509,0.403225800927419,1643.911178099
